Date,SharePrice,ExDiv,DivPay,DivPeriod,FwdDiv,FwdDivYield,Price/Div_Fwd
2005-12-14,112.82,,0.3,4,1.2,0.010636411983690836,94.01666666666667
2005-12-15,113.45,,0.3,4,1.2,0.010577346848832084,94.54166666666667
2005-12-16,112.69,,0.3,4,1.2,0.010648682225574585,93.90833333333333
2005-12-19,111.25,,0.3,4,1.2,0.010786516853932584,92.70833333333334
2005-12-20,109.7,,0.3,4,1.2,0.010938924339106653,91.41666666666667
2005-12-21,107.28,,0.3,4,1.2,0.011185682326621923,89.4
2005-12-22,108.63,,0.3,4,1.2,0.011046672190002762,90.525
2005-12-23,108.78,,0.3,4,1.2,0.011031439602868174,90.65
2005-12-27,108.52,,0.3,4,1.2,0.011057869517139697,90.43333333333334
2005-12-28,108.0,,0.3,4,1.2,0.011111111111111112,90.0
2005-12-29,107.76,,0.3,4,1.2,0.011135857461024497,89.80000000000001
2005-12-30,108.48,,0.3,4,1.2,0.011061946902654867,90.4
2006-01-03,109.0,,0.3,4,1.2,0.011009174311926604,90.83333333333334
2006-01-04,109.18,,0.3,4,1.2,0.010991023997069058,90.98333333333335
2006-01-05,108.0,,0.3,4,1.2,0.011111111111111112,90.0
2006-01-06,110.42,,0.3,4,1.2,0.010867596449918493,92.01666666666667
2006-01-09,111.7,,0.3,4,1.2,0.010743061772605192,93.08333333333334
2006-01-10,112.16,,0.3,4,1.2,0.010699001426533523,93.46666666666667
2006-01-11,110.52,,0.3,4,1.2,0.010857763300760043,92.1
2006-01-12,111.99,,0.3,4,1.2,0.010715242432360033,93.325
2006-01-13,112.65,,0.3,4,1.2,0.010652463382157123,93.87500000000001
2006-01-17,111.79,,0.3,4,1.2,0.010734412738169781,93.15833333333335
2006-01-18,110.9,,0.3,4,1.2,0.010820559062218214,92.41666666666667
2006-01-19,119.35,,0.3,4,1.2,0.010054461667364893,99.45833333333333
2006-01-20,127.0,,0.3,4,1.2,0.009448818897637795,105.83333333333334
2006-01-23,128.18,,0.3,4,1.2,0.009361834919644249,106.81666666666668
2006-01-24,128.96,,0.3,4,1.2,0.009305210918114143,107.46666666666668
2006-01-25,129.49,,0.3,4,1.2,0.009267124874507683,107.90833333333335
2006-01-26,135.01,,0.3,4,1.2,0.008888230501444338,112.50833333333333
2006-01-27,133.12,,0.3,4,1.2,0.009014423076923076,110.93333333333334
2006-01-30,133.4,,0.3,4,1.2,0.008995502248875561,111.16666666666667
2006-01-31,132.8,,0.3,4,1.2,0.009036144578313253,110.66666666666669
2006-02-01,129.54,,0.3,4,1.2,0.009263547938860583,107.95
2006-02-02,129.06,,0.3,4,1.2,0.009298000929800092,107.55000000000001
2006-02-03,129.66,,0.3,4,1.2,0.00925497454881999,108.05
2006-02-06,130.55,,0.3,4,1.2,0.009191880505553427,108.79166666666669
2006-02-07,130.19,,0.3,4,1.2,0.00921729779552961,108.49166666666667
2006-02-08,131.11,,0.3,4,1.2,0.009152619937457095,109.25833333333335
2006-02-09,134.31,,0.3,4,1.2,0.008934554389099843,111.92500000000001
2006-02-10,131.51,,0.3,4,1.2,0.009124781385445974,109.59166666666667
2006-02-13,141.99,,0.3,4,1.2,0.008451299387280793,118.32500000000002
2006-02-14,145.96,,0.3,4,1.2,0.00822143052891203,121.63333333333334
2006-02-15,151.25,,0.3,4,1.2,0.007933884297520661,126.04166666666667
2006-02-16,150.9,,0.3,4,1.2,0.007952286282306162,125.75000000000001
2006-02-17,146.58,,0.3,4,1.2,0.008186655751125664,122.15000000000002
2006-02-21,145.27,,0.3,4,1.2,0.008260480484614854,121.05833333333335
2006-02-22,144.42,,0.3,4,1.2,0.008309098462816784,120.35
2006-02-23,141.8,,0.3,4,1.2,0.008462623413258109,118.16666666666669
2006-02-24,143.5,,0.3,4,1.2,0.008362369337979094,119.58333333333334
2006-02-27,143.5,,0.3,4,1.2,0.008362369337979094,119.58333333333334
2006-02-28,142.1,,0.3,4,1.2,0.00844475721323012,118.41666666666667
2006-03-01,142.61,,0.3,4,1.2,0.008414557183928195,118.84166666666668
2006-03-02,142.5,,0.3,4,1.2,0.008421052631578947,118.75
2006-03-03,141.35,0.42,0.42,4,1.68,0.011885390873717722,84.13690476190476
2006-03-06,137.53,,0.42,4,1.68,0.012215516614556823,81.86309523809524
2006-03-07,136.35,,0.42,4,1.68,0.012321232123212322,81.16071428571429
2006-03-08,133.72,,0.42,4,1.68,0.012563565659587196,79.5952380952381
2006-03-09,132.05,,0.42,4,1.68,0.012722453616054523,78.60119047619048
2006-03-10,132.25,,0.42,4,1.68,0.01270321361058601,78.7202380952381
2006-03-13,134.25,,0.42,4,1.68,0.012513966480446927,79.91071428571429
2006-03-14,137.56,,0.42,4,1.68,0.012212852573422505,81.88095238095238
2006-03-15,138.82,,0.42,4,1.68,0.01210200259328627,82.63095238095238
2006-03-16,139.99,,0.42,4,1.68,0.012000857204086005,83.32738095238096
2006-03-17,140.46,,0.42,4,1.68,0.011960700555318239,83.60714285714286
2006-03-20,139.99,,0.42,4,1.68,0.012000857204086005,83.32738095238096
2006-03-21,139.45,,0.42,4,1.68,0.012047328791681607,83.00595238095238
2006-03-22,139.69,,0.42,4,1.68,0.012026630395876583,83.14880952380953
2006-03-23,138.89,,0.42,4,1.68,0.012095903232774138,82.67261904761904
2006-03-24,139.45,,0.42,4,1.68,0.012047328791681607,83.00595238095238
2006-03-27,139.6,,0.42,4,1.68,0.012034383954154728,83.0952380952381
2006-03-28,138.1,,0.42,4,1.68,0.012165097755249819,82.20238095238095
2006-03-29,139.7,,0.42,4,1.68,0.012025769506084466,83.1547619047619
2006-03-30,139.75,,0.42,4,1.68,0.012021466905187834,83.18452380952381
2006-03-31,140.0,,0.42,4,1.68,0.012,83.33333333333334
2006-04-03,142.26,,0.42,4,1.68,0.01180936313791649,84.67857142857143
2006-04-04,145.1,,0.42,4,1.68,0.011578221915920055,86.36904761904762
2006-04-05,146.91,,0.42,4,1.68,0.011435572799673268,87.44642857142857
2006-04-06,147.66,,0.42,4,1.68,0.011377488825680617,87.89285714285714
2006-04-07,147.56,,0.42,4,1.68,0.011385199240986717,87.83333333333334
2006-04-10,147.98,,0.42,4,1.68,0.011352885525070956,88.08333333333333
2006-04-11,142.41,,0.42,4,1.68,0.011796924373288392,84.76785714285714
2006-04-12,144.89,,0.42,4,1.68,0.011595003105804405,86.24404761904762
2006-04-13,143.0,,0.42,4,1.68,0.011748251748251748,85.11904761904762
2006-04-17,143.17,,0.42,4,1.68,0.011734301878885241,85.22023809523809
2006-04-18,147.5,,0.42,4,1.68,0.011389830508474575,87.79761904761905
2006-04-19,156.31,,0.42,4,1.68,0.010747872816838333,93.04166666666667
2006-04-20,152.0,,0.42,4,1.68,0.011052631578947368,90.47619047619048
2006-04-21,150.8,,0.42,4,1.68,0.011140583554376656,89.76190476190477
2006-04-24,148.14,,0.42,4,1.68,0.011340623734305387,88.17857142857143
2006-04-25,147.73,,0.42,4,1.68,0.01137209774588777,87.93452380952381
2006-04-26,152.9,,0.42,4,1.68,0.010987573577501634,91.01190476190477
2006-04-27,153.48,,0.42,4,1.68,0.0109460516028147,91.35714285714286
2006-04-28,151.54,,0.42,4,1.68,0.011086181866173947,90.20238095238095
2006-05-01,142.85,,0.42,4,1.68,0.01176058802940147,85.0297619047619
2006-05-02,145.0,,0.42,4,1.68,0.011586206896551723,86.30952380952381
2006-05-03,144.96,,0.42,4,1.68,0.011589403973509932,86.28571428571429
2006-05-04,146.66,,0.42,4,1.68,0.011455066139369972,87.29761904761905
2006-05-05,150.75,,0.42,4,1.68,0.011144278606965173,89.73214285714286
2006-05-08,142.49,,0.42,4,1.68,0.01179030107375956,84.8154761904762
2006-05-09,141.98,,0.42,4,1.68,0.011832652486265671,84.51190476190476
2006-05-10,142.12,,0.42,4,1.68,0.01182099634112018,84.5952380952381
2006-05-11,140.94,,0.42,4,1.68,0.011919965942954448,83.89285714285714
2006-05-12,139.89,,0.42,4,1.68,0.012009435985417115,83.26785714285714
2006-05-15,138.51,,0.42,4,1.68,0.012129088152479966,82.44642857142857
2006-05-16,139.45,,0.42,4,1.68,0.012047328791681607,83.00595238095238
2006-05-17,135.9,,0.42,4,1.68,0.012362030905077261,80.89285714285715
2006-05-18,131.81,,0.42,4,1.68,0.012745618693574084,78.45833333333334
2006-05-19,132.45,,0.42,4,1.68,0.012684031710079275,78.83928571428571
2006-05-22,130.72,,0.42,4,1.68,0.012851897184822521,77.80952380952381
2006-05-23,132.75,,0.42,4,1.68,0.012655367231638417,79.01785714285714
2006-05-24,135.51,,0.42,4,1.68,0.012397609032543723,80.66071428571428
2006-05-25,136.48,,0.42,4,1.68,0.012309495896834702,81.23809523809524
2006-05-26,137.3,,0.42,4,1.68,0.012235979606700654,81.72619047619048
2006-05-30,132.88,,0.42,4,1.68,0.012642986152919927,79.0952380952381
2006-05-31,134.0,,0.42,4,1.68,0.01253731343283582,79.76190476190476
2006-06-01,133.5,,0.42,4,1.68,0.012584269662921348,79.46428571428572
2006-06-02,136.05,,0.42,4,1.68,0.012348401323042997,80.98214285714286
2006-06-05,135.49,0.42,0.42,4,1.68,0.012399439072994315,80.64880952380953
2006-06-06,132.48,,0.42,4,1.68,0.012681159420289856,78.85714285714285
2006-06-07,132.01,,0.42,4,1.68,0.012726308612983865,78.57738095238095
2006-06-08,132.36,,0.42,4,1.68,0.01269265639165911,78.78571428571429
2006-06-09,132.71,,0.42,4,1.68,0.01265918167432748,78.99404761904762
2006-06-12,128.39,,0.42,4,1.68,0.013085131240750838,76.42261904761904
2006-06-13,123.59,,0.42,4,1.68,0.013593332793915364,73.56547619047619
2006-06-14,122.51,,0.42,4,1.68,0.013713166272141048,72.92261904761905
2006-06-15,128.33,,0.42,4,1.68,0.013091249123353852,76.38690476190477
2006-06-16,127.96,,0.42,4,1.68,0.01312910284463895,76.16666666666667
2006-06-19,127.19,,0.42,4,1.68,0.013208585580627407,75.70833333333333
2006-06-20,127.25,,0.42,4,1.68,0.013202357563850688,75.74404761904762
2006-06-21,131.24,,0.42,4,1.68,0.012800975312404754,78.11904761904762
2006-06-22,131.57,,0.42,4,1.68,0.012768868283043248,78.31547619047619
2006-06-23,132.05,,0.42,4,1.68,0.012722453616054523,78.60119047619048
2006-06-26,134.15,,0.42,4,1.68,0.012523294819232202,79.85119047619048
2006-06-27,133.37,,0.42,4,1.68,0.01259653595261303,79.38690476190477
2006-06-28,133.73,,0.42,4,1.68,0.012562626187093398,79.60119047619047
2006-06-29,137.17,,0.42,4,1.68,0.012247576000583219,81.64880952380952
2006-06-30,139.17,,0.42,4,1.68,0.012071567148092262,82.83928571428571
2006-07-03,140.63,,0.42,4,1.68,0.011946241911398706,83.70833333333333
2006-07-05,139.02,,0.42,4,1.68,0.012084592145015104,82.75000000000001
2006-07-06,140.48,,0.42,4,1.68,0.011958997722095672,83.61904761904762
2006-07-07,138.84,,0.42,4,1.68,0.012100259291270527,82.64285714285715
2006-07-10,139.21,,0.42,4,1.68,0.012068098556138208,82.86309523809524
2006-07-11,140.5,,0.42,4,1.68,0.01195729537366548,83.63095238095238
2006-07-12,139.55,,0.42,4,1.68,0.012038695807954136,83.0654761904762
2006-07-13,135.83,,0.42,4,1.68,0.012368401678568798,80.85119047619048
2006-07-14,132.98,,0.42,4,1.68,0.012633478718604301,79.1547619047619
2006-07-17,135.08,,0.42,4,1.68,0.01243707432632514,80.40476190476191
2006-07-18,127.97,,0.42,4,1.68,0.013128076893021801,76.17261904761905
2006-07-19,130.91,,0.42,4,1.68,0.01283324421358185,77.92261904761905
2006-07-20,128.71,,0.42,4,1.68,0.013052598865667002,76.61309523809524
2006-07-21,126.22,,0.42,4,1.68,0.0133100934875614,75.13095238095238
2006-07-24,129.0,,0.42,4,1.68,0.013023255813953487,76.78571428571429
2006-07-25,130.87,,0.42,4,1.68,0.012837166653931382,77.89880952380953
2006-07-26,128.05,,0.42,4,1.68,0.013119875048809057,76.2202380952381
2006-07-27,128.55,,0.42,4,1.68,0.01306884480746791,76.51785714285715
2006-07-28,129.99,,0.42,4,1.68,0.012924071082390952,77.37500000000001
2006-07-31,129.16,,0.42,4,1.68,0.013007122948281201,76.88095238095238
2006-08-01,127.26,,0.42,4,1.68,0.0132013201320132,75.75
2006-08-02,127.2,,0.42,4,1.68,0.01320754716981132,75.71428571428572
2006-08-03,128.3,,0.42,4,1.68,0.01309431021044427,76.36904761904763
2006-08-04,127.15,,0.42,4,1.68,0.01321274085725521,75.68452380952381
2006-08-07,126.65,,0.42,4,1.68,0.01326490327674694,75.38690476190477
2006-08-08,125.43,,0.42,4,1.68,0.013393924898349676,74.66071428571429
2006-08-09,124.11,,0.42,4,1.68,0.01353637901861252,73.875
2006-08-10,125.9,,0.42,4,1.68,0.013343923749007147,74.94047619047619
2006-08-11,125.36,,0.42,4,1.68,0.013401403956604977,74.61904761904762
2006-08-14,123.84,,0.42,4,1.68,0.013565891472868217,73.71428571428572
2006-08-15,127.32,,0.42,4,1.68,0.013195098963242224,75.78571428571428
2006-08-16,129.73,,0.42,4,1.68,0.01294997302088954,77.22023809523809
2006-08-17,132.21,,0.42,4,1.68,0.012707056954844564,78.69642857142858
2006-08-18,133.05,,0.42,4,1.68,0.01262683201803833,79.19642857142858
2006-08-21,131.6,,0.42,4,1.68,0.01276595744680851,78.33333333333333
2006-08-22,132.45,,0.42,4,1.68,0.012684031710079275,78.83928571428571
2006-08-23,132.5,,0.42,4,1.68,0.012679245283018867,78.86904761904762
2006-08-24,130.01,,0.42,4,1.68,0.012922082916698717,77.38690476190476
2006-08-25,128.4,,0.42,4,1.68,0.01308411214953271,76.42857142857143
2006-08-28,129.75,,0.42,4,1.68,0.012947976878612715,77.23214285714286
2006-08-29,127.15,,0.42,4,1.68,0.01321274085725521,75.68452380952381
2006-08-30,129.79,,0.42,4,1.68,0.012943986439633254,77.25595238095238
2006-08-31,130.15,0.42,0.42,4,1.68,0.012908182865923932,77.4702380952381
2006-09-01,133.18,,0.42,4,1.68,0.012614506682685087,79.27380952380953
2006-09-05,133.12,,0.42,4,1.68,0.012620192307692306,79.23809523809524
2006-09-06,133.24,,0.42,4,1.68,0.012608826178324825,79.30952380952382
2006-09-07,132.11,,0.42,4,1.68,0.012716675497691315,78.63690476190477
2006-09-08,133.01,,0.42,4,1.68,0.012630629275994287,79.17261904761905
2006-09-11,131.91,,0.42,4,1.68,0.012735956333863999,78.51785714285714
2006-09-12,135.22,,0.42,4,1.68,0.012424197603904747,80.48809523809524
2006-09-13,143.89,,0.42,4,1.68,0.011675585516714158,85.64880952380952
2006-09-14,145.9,,0.42,4,1.68,0.011514736120630567,86.8452380952381
2006-09-15,148.0,,0.42,4,1.68,0.011351351351351352,88.0952380952381
2006-09-18,146.54,,0.42,4,1.68,0.011464446567490105,87.22619047619048
2006-09-19,145.16,,0.42,4,1.68,0.011573436208321852,86.40476190476191
2006-09-20,145.07,,0.42,4,1.68,0.0115806162542221,86.35119047619048
2006-09-21,144.47,,0.42,4,1.68,0.011628711843289265,85.99404761904762
2006-09-22,144.4,,0.42,4,1.68,0.011634349030470913,85.95238095238096
2006-09-25,146.9,,0.42,4,1.68,0.011436351259360109,87.4404761904762
2006-09-26,148.94,,0.42,4,1.68,0.011279709950315563,88.65476190476191
2006-09-27,149.31,,0.42,4,1.68,0.011251758087201125,88.875
2006-09-28,149.9,,0.42,4,1.68,0.011207471647765177,89.22619047619048
2006-09-29,149.0,,0.42,4,1.68,0.011275167785234899,88.69047619047619
2006-10-02,144.7,,0.42,4,1.68,0.01161022805805114,86.13095238095238
2006-10-03,144.82,,0.42,4,1.68,0.01160060765087695,86.20238095238095
2006-10-04,147.45,,0.42,4,1.68,0.011393692777212614,87.76785714285714
2006-10-05,149.1,,0.42,4,1.68,0.011267605633802818,88.75
2006-10-06,149.02,,0.42,4,1.68,0.011273654543014358,88.70238095238096
2006-10-09,150.02,,0.42,4,1.68,0.011198506865751232,89.29761904761905
2006-10-10,153.7,,0.42,4,1.68,0.010930383864671439,91.48809523809524
2006-10-11,152.51,,0.42,4,1.68,0.011015671103534195,90.7797619047619
2006-10-12,151.88,,0.42,4,1.68,0.011061364234922306,90.40476190476191
2006-10-13,149.5,,0.42,4,1.68,0.011237458193979933,88.98809523809524
2006-10-16,148.49,,0.42,4,1.68,0.011313893191460703,88.38690476190477
2006-10-17,148.45,,0.42,4,1.68,0.011316941731222635,88.36309523809524
2006-10-18,148.71,,0.42,4,1.68,0.011297155537623562,88.51785714285715
2006-10-19,146.85,,0.42,4,1.68,0.011440245148110317,87.41071428571429
2006-10-20,145.61,,0.42,4,1.68,0.011537669116132132,86.67261904761907
2006-10-23,148.25,,0.42,4,1.68,0.01133220910623946,88.24404761904762
2006-10-24,147.0,,0.42,4,1.68,0.011428571428571429,87.5
2006-10-25,147.01,,0.42,4,1.68,0.011427794027617169,87.50595238095238
2006-10-26,151.97,,0.42,4,1.68,0.011054813450023031,90.45833333333334
2006-10-27,149.5,,0.42,4,1.68,0.011237458193979933,88.98809523809524
2006-10-30,155.0,,0.42,4,1.68,0.010838709677419355,92.26190476190476
2006-10-31,157.03,,0.42,4,1.68,0.01069859262561294,93.4702380952381
2006-11-01,149.05,,0.42,4,1.68,0.011271385441127137,88.7202380952381
2006-11-02,146.97,,0.42,4,1.68,0.01143090426617677,87.48214285714286
2006-11-03,145.35,,0.42,4,1.68,0.011558307533539732,86.51785714285714
2006-11-06,144.27,,0.42,4,1.68,0.011644832605531294,85.87500000000001
2006-11-07,145.81,,0.42,4,1.68,0.011521843494959192,86.79166666666667
2006-11-08,144.45,,0.42,4,1.68,0.011630321910695744,85.98214285714285
2006-11-09,143.23,,0.42,4,1.68,0.011729386301752426,85.25595238095238
2006-11-10,141.76,,0.42,4,1.68,0.011851015801354402,84.38095238095238
2006-11-13,141.62,,0.42,4,1.68,0.01186273125264793,84.29761904761905
2006-11-14,141.62,,0.42,4,1.68,0.01186273125264793,84.29761904761905
2006-11-15,144.0,,0.42,4,1.68,0.011666666666666665,85.71428571428572
2006-11-16,145.38,,0.42,4,1.68,0.011555922410235245,86.53571428571429
2006-11-17,147.17,,0.42,4,1.68,0.011415369980294897,87.60119047619047
2006-11-20,148.55,,0.42,4,1.68,0.011309323460114437,88.42261904761905
2006-11-21,149.1,,0.42,4,1.68,0.011267605633802818,88.75
2006-11-22,150.16,,0.42,4,1.68,0.011188066062866276,89.38095238095238
2006-11-24,149.75,,0.42,4,1.68,0.011218697829716193,89.13690476190476
2006-11-27,150.25,,0.42,4,1.68,0.011181364392678868,89.43452380952381
2006-11-28,145.21,,0.42,4,1.68,0.011569451139728668,86.43452380952382
2006-11-29,144.6,,0.42,4,1.68,0.011618257261410789,86.07142857142857
2006-11-30,143.37,0.42,0.42,4,1.68,0.011717932621887424,85.33928571428572
2006-12-01,142.3,,0.42,4,1.68,0.011806043569922696,84.70238095238096
2006-12-04,145.74,,0.42,4,1.68,0.011527377521613832,86.75000000000001
2006-12-05,146.7,,0.42,4,1.68,0.011451942740286299,87.32142857142857
2006-12-06,147.09,,0.42,4,1.68,0.011421578625331429,87.55357142857143
2006-12-07,147.82,,0.42,4,1.68,0.011365173860100122,87.98809523809524
2006-12-08,147.15,,0.42,4,1.68,0.011416921508664628,87.58928571428572
2006-12-11,145.3,,0.42,4,1.68,0.011562284927735717,86.48809523809526
2006-12-12,146.1,,0.42,4,1.68,0.011498973305954825,86.96428571428571
2006-12-13,146.18,,0.42,4,1.68,0.01149268025721713,87.01190476190477
2006-12-14,146.06,,0.42,4,1.68,0.011502122415445707,86.94047619047619
2006-12-15,145.86,,0.42,4,1.68,0.011517893870835046,86.82142857142858
2006-12-18,144.99,,0.42,4,1.68,0.01158700600041382,86.30357142857143
2006-12-19,145.75,,0.42,4,1.68,0.011526586620926243,86.75595238095238
2006-12-20,146.86,,0.42,4,1.68,0.011439466158245946,87.41666666666667
2006-12-21,149.4,,0.42,4,1.68,0.011244979919678714,88.92857142857143
2006-12-22,149.55,,0.42,4,1.68,0.011233701103309929,89.01785714285715
2006-12-26,149.14,,0.42,4,1.68,0.011264583612712887,88.77380952380952
2006-12-27,151.65,,0.42,4,1.68,0.011078140454995054,90.26785714285715
2006-12-28,153.5,,0.42,4,1.68,0.010944625407166123,91.36904761904762
2006-12-29,151.9,,0.42,4,1.68,0.011059907834101382,90.41666666666667
2007-01-03,155.12,,0.42,4,1.68,0.010830324909747292,92.33333333333334
2007-01-04,156.79,,0.42,4,1.68,0.010714969066904776,93.32738095238095
2007-01-05,156.75,,0.42,4,1.68,0.010717703349282296,93.30357142857143
2007-01-08,159.64,,0.42,4,1.68,0.010523678276121273,95.02380952380952
2007-01-09,160.65,,0.42,4,1.68,0.01045751633986928,95.625
2007-01-10,164.9,,0.42,4,1.68,0.01018799272286234,98.15476190476191
2007-01-11,168.02,,0.42,4,1.68,0.00999880966551601,100.01190476190477
2007-01-12,172.5,,0.42,4,1.68,0.009739130434782608,102.67857142857143
2007-01-16,171.46,,0.42,4,1.68,0.009798203662661844,102.05952380952382
2007-01-17,173.19,,0.42,4,1.68,0.009700329118309372,103.08928571428572
2007-01-18,170.06,,0.42,4,1.68,0.009878866282488533,101.22619047619048
2007-01-19,169.68,,0.42,4,1.68,0.0099009900990099,101.00000000000001
2007-01-22,169.28,,0.42,4,1.68,0.00992438563327032,100.76190476190477
2007-01-23,176.15,,0.42,4,1.68,0.009537326142492194,104.85119047619048
2007-01-24,171.99,,0.42,4,1.68,0.009768009768009766,102.37500000000001
2007-01-25,169.7,,0.42,4,1.68,0.009899823217442545,101.01190476190476
2007-01-26,169.17,,0.42,4,1.68,0.009930838801205887,100.69642857142857
2007-01-29,168.58,,0.42,4,1.68,0.0099655949697473,100.3452380952381
2007-01-30,168.12,,0.42,4,1.68,0.009992862241256244,100.07142857142858
2007-01-31,167.76,,0.42,4,1.68,0.010014306151645207,99.85714285714286
2007-02-01,169.32,,0.42,4,1.68,0.009922041105598866,100.78571428571429
2007-02-02,169.08,,0.42,4,1.68,0.009936124911284597,100.64285714285715
2007-02-05,170.65,,0.42,4,1.68,0.009844711397597421,101.57738095238096
2007-02-06,170.8,,0.42,4,1.68,0.009836065573770491,101.66666666666667
2007-02-07,172.54,,0.42,4,1.68,0.00973687260925003,102.70238095238095
2007-02-08,173.44,,0.42,4,1.68,0.009686346863468634,103.23809523809524
2007-02-09,173.68,,0.42,4,1.68,0.00967296176877015,103.3809523809524
2007-02-12,171.32,,0.42,4,1.68,0.009806210600046696,101.97619047619048
2007-02-13,170.51,,0.42,4,1.68,0.00985279455750396,101.49404761904762
2007-02-14,172.14,,0.42,4,1.68,0.009759498082955734,102.46428571428571
2007-02-15,175.59,,0.42,4,1.68,0.009567743037758415,104.51785714285715
2007-02-16,173.54,,0.42,4,1.68,0.009680765241442894,103.29761904761905
2007-02-20,174.0,,0.42,4,1.68,0.009655172413793102,103.57142857142857
2007-02-21,172.64,,0.42,4,1.68,0.009731232622798888,102.76190476190476
2007-02-22,175.01,,0.42,4,1.68,0.009599451459916575,104.17261904761905
2007-02-23,174.35,,0.42,4,1.68,0.009635790077430456,103.77976190476191
2007-02-26,167.58,,0.42,4,1.68,0.010025062656641603,99.75000000000001
2007-02-27,163.04,,0.42,4,1.68,0.010304219823356232,97.04761904761905
2007-02-28,159.25,,0.42,4,1.68,0.01054945054945055,94.79166666666667
2007-03-01,158.54,,0.42,4,1.68,0.010596694840418822,94.36904761904762
2007-03-02,155.7,,0.42,4,1.68,0.010789980732177264,92.67857142857143
2007-03-05,152.51,0.67,0.67,4,2.68,0.01757261818897122,56.90671641791044
2007-03-06,155.09,,0.67,4,2.68,0.017280288864530275,57.86940298507462
2007-03-07,155.8,,0.67,4,2.68,0.017201540436456997,58.134328358208954
2007-03-08,157.56,,0.67,4,2.68,0.01700939324701701,58.7910447761194
2007-03-09,158.62,,0.67,4,2.68,0.016895725633589712,59.1865671641791
2007-03-12,159.31,,0.67,4,2.68,0.016822547234950726,59.44402985074627
2007-03-13,159.49,,0.67,4,2.68,0.01680356135180889,59.51119402985075
2007-03-14,153.6,,0.67,4,2.68,0.017447916666666667,57.31343283582089
2007-03-15,155.92,,0.67,4,2.68,0.01718830169317599,58.17910447761193
2007-03-16,156.07,,0.67,4,2.68,0.017171781892740438,58.23507462686567
2007-03-19,158.31,,0.67,4,2.68,0.01692881056155644,59.07089552238806
2007-03-20,154.33,,0.67,4,2.68,0.01736538586146569,57.58582089552239
2007-03-21,158.43,,0.67,4,2.68,0.016915988133560562,59.115671641791046
2007-03-22,158.18,,0.67,4,2.68,0.016942723479580226,59.02238805970149
2007-03-23,160.36,,0.67,4,2.68,0.016712397106510353,59.83582089552239
2007-03-26,159.53,,0.67,4,2.68,0.016799348084999687,59.526119402985074
2007-03-27,158.57,,0.67,4,2.68,0.016901053162641108,59.16791044776119
2007-03-28,156.7,,0.67,4,2.68,0.01710274409700064,58.470149253731336
2007-03-29,156.01,,0.67,4,2.68,0.01717838600089738,58.21268656716417
2007-03-30,156.31,,0.67,4,2.68,0.017145416160194486,58.32462686567164
2007-04-02,154.1,,0.67,4,2.68,0.017391304347826087,57.49999999999999
2007-04-03,156.01,,0.67,4,2.68,0.01717838600089738,58.21268656716417
2007-04-04,155.78,,0.67,4,2.68,0.017203748876620878,58.12686567164179
2007-04-05,156.51,,0.67,4,2.68,0.017123506485208616,58.39925373134328
2007-04-09,155.37,,0.67,4,2.68,0.017249147197013582,57.973880597014926
2007-04-10,158.59,,0.67,4,2.68,0.0168989217479034,59.17537313432835
2007-04-11,157.03,,0.67,4,2.68,0.01706680252181112,58.59328358208955
2007-04-12,156.51,,0.67,4,2.68,0.017123506485208616,58.39925373134328
2007-04-13,157.86,,0.67,4,2.68,0.01697706828835677,58.90298507462687
2007-04-16,160.6,,0.67,4,2.68,0.016687422166874223,59.92537313432835
2007-04-17,161.59,,0.67,4,2.68,0.016585184726777648,60.29477611940298
2007-04-18,162.83,,0.67,4,2.68,0.01645888349812688,60.757462686567166
2007-04-19,156.46,,0.67,4,2.68,0.017128978652690783,58.38059701492537
2007-04-20,154.84,,0.67,4,2.68,0.01730818909842418,57.776119402985074
2007-04-23,152.69,,0.67,4,2.68,0.01755190254764556,56.97388059701492
2007-04-24,153.55,,0.67,4,2.68,0.017453598176489744,57.29477611940299
2007-04-25,152.82,,0.67,4,2.68,0.017536971600575844,57.022388059701484
2007-04-26,161.45,,0.67,4,2.68,0.01659956642923506,60.24253731343283
2007-04-27,151.49,,0.67,4,2.68,0.01769093669549145,56.526119402985074
2007-04-30,149.7,,0.67,4,2.68,0.017902471609886443,55.85820895522387
2007-05-01,148.85,,0.67,4,2.68,0.018004702720859928,55.5410447761194
2007-05-02,150.8,,0.67,4,2.68,0.017771883289124667,56.26865671641791
2007-05-03,149.91,,0.67,4,2.68,0.017877393102528186,55.9365671641791
2007-05-04,148.92,,0.67,4,2.68,0.017996239591727105,55.567164179104466
2007-05-07,148.42,,0.67,4,2.68,0.018056865651529447,55.380597014925364
2007-05-08,147.32,,0.67,4,2.68,0.018191691555796908,54.970149253731336
2007-05-09,146.13,,0.67,4,2.68,0.018339834394032712,54.52611940298507
2007-05-10,145.65,,0.67,4,2.68,0.018400274630964643,54.34701492537313
2007-05-11,149.09,,0.67,4,2.68,0.017975719364142464,55.63059701492537
2007-05-14,146.71,,0.67,4,2.68,0.018267330107013837,54.742537313432834
2007-05-15,144.82,,0.67,4,2.68,0.018505731252589423,54.037313432835816
2007-05-16,146.1,,0.67,4,2.68,0.01834360027378508,54.514925373134325
2007-05-17,148.1,,0.67,4,2.68,0.01809588116137745,55.26119402985074
2007-05-18,148.2,,0.67,4,2.68,0.018083670715249665,55.29850746268656
2007-05-21,148.32,,0.67,4,2.68,0.01806903991370011,55.34328358208955
